conference,url,title,authors,abstract
neurips,https://proceedings.neurips.cc/paper/2012/file/00411460f7c92d2124a67ea0f4cb5f85-Paper.pdf,Topology Constraints in Graphical Models,"Marcelo Fiori, Pablo Musé, Guillermo Sapiro",
neurips,https://proceedings.neurips.cc/paper/2012/file/01386bd6d8e091c2ab4c7c7de644d37b-Paper.pdf,Clustering Aggregation as Maximum-Weight Independent Set,"Nan Li, Longin Latecki",
neurips,https://proceedings.neurips.cc/paper/2012/file/018b59ce1fd616d874afad0f44ba338d-Paper.pdf,FastEx: Hash Clustering with Exponential Families,"Amr Ahmed, Sujith Ravi, Alex Smola, Shravan Narayanamurthy","Clustering is a key component in data analysis toolbox. Despite its importance, scalable algorithms often eschew rich statistical models in favor of simpler descriptions such as
k
k
-means clustering. In this paper we present a sampler, capable of estimating mixtures of exponential families. At its heart lies a novel proposal distribution using random projections to achieve high throughput in generating proposals, which is crucial for clustering models with large numbers of clusters."
neurips,https://proceedings.neurips.cc/paper/2012/file/03afdbd66e7929b125f8597834fa83a4-Paper.pdf,The Bethe Partition Function of Log-supermodular Graphical Models,Nicholas Ruozzi,
neurips,https://proceedings.neurips.cc/paper/2012/file/045117b0e0a11a242b9765e79cbf113f-Paper.pdf,Selective Labeling via Error Bound Minimization,"Quanquan Gu, Tong Zhang, Jiawei Han, Chris Ding",
neurips,https://proceedings.neurips.cc/paper/2012/file/05311655a15b75fab86956663e1819cd-Paper.pdf,Practical Bayesian Optimization of Machine Learning Algorithms,"Jasper Snoek, Hugo Larochelle, Ryan P. Adams",
neurips,https://proceedings.neurips.cc/paper/2012/file/062ddb6c727310e76b6200b7c71f63b5-Paper.pdf,"Optimal Neural Tuning Curves for Arbitrary Stimulus Distributions: Discrimax, Infomax and Minimum
L
p
L
Loss","Zhuo Wang, Alan A. Stocker, Daniel D. Lee","In this work we study how the stimulus distribution influences the optimal coding of an individual neuron. Closed-form solutions to the optimal sigmoidal tuning curve are provided for a neuron obeying Poisson statistics under a given stimulus distribution. We consider a variety of optimality criteria, including maximizing discriminability, maximizing mutual information and minimizing estimation error under a general
L
p
L
norm. We generalize the Cramer-Rao lower bound and show how the
L
p
L
loss can be written as a functional of the Fisher Information in the asymptotic limit, by proving the moment convergence of certain functions of Poisson random variables. In this manner, we show how the optimal tuning curve depends upon the loss function, and the equivalence of maximizing mutual information with minimizing
L
p
L
loss in the limit as
p
p
goes to zero."
neurips,https://proceedings.neurips.cc/paper/2012/file/0663a4ddceacb40b095eda264a85f15c-Paper.pdf,Probabilistic Event Cascades for Alzheimer's disease,"Jonathan Huang, Daniel Alexander",
neurips,https://proceedings.neurips.cc/paper/2012/file/072b030ba126b2f4b2374f342be9ed44-Paper.pdf,Super-Bit Locality-Sensitive Hashing,"Jianqiu Ji, Jianmin Li, Shuicheng Yan, Bo Zhang, Qi Tian","Sign-random-projection locality-sensitive hashing (SRP-LSH) is a probabilistic dimension reduction method which provides an unbiased estimate of angular similarity, yet suffers from the large variance of its estimation. In this work, we propose the Super-Bit locality-sensitive hashing (SBLSH). It is easy to implement, which orthogonalizes the random projection vectors in batches, and it is theoretically guaranteed that SBLSH also provides an unbiased estimate of angular similarity, yet with a smaller variance when the angle to estimate is within
(
0
,
π
/
2
]
(
. The extensive experiments on real data well validate that given the same length of binary code, SBLSH may achieve significant mean squared error reduction in estimating pairwise angular similarity. Moreover, SBLSH shows the superiority over SRP-LSH in approximate nearest neighbor (ANN) retrieval experiments."
neurips,https://proceedings.neurips.cc/paper/2012/file/0768281a05da9f27df178b5c39a51263-Paper.pdf,Bayesian nonparametric models for bipartite graphs,Francois Caron,
neurips,https://proceedings.neurips.cc/paper/2012/file/0829424ffa0d3a2547b6c9622c77de03-Paper.pdf,Learning Label Trees for Probabilistic Modelling of Implicit Feedback,"Andriy Mnih, Yee Teh",
neurips,https://proceedings.neurips.cc/paper/2012/file/08c5433a60135c32e34f46a71175850c-Paper.pdf,Factoring nonnegative matrices with linear programs,"Ben Recht, Christopher Re, Joel Tropp, Victor Bittorf",
neurips,https://proceedings.neurips.cc/paper/2012/file/08d98638c6fcd194a4b1e6992063e944-Paper.pdf,Privacy Aware Learning,"Martin J. Wainwright, Michael Jordan, John C. Duchi",
neurips,https://proceedings.neurips.cc/paper/2012/file/091d584fced301b442654dd8c23b3fc9-Paper.pdf,Truncation-free Online Variational Inference for Bayesian Nonparametric Models,"Chong Wang, David Blei",
neurips,https://proceedings.neurips.cc/paper/2012/file/09c6c3783b4a70054da74f2538ed47c6-Paper.pdf,"Provable ICA with Unknown Gaussian Noise, with Implications for Gaussian Mixtures and Autoencoders","Sanjeev Arora, Rong Ge, Ankur Moitra, Sushant Sachdeva","We present a new algorithm for Independent Component Analysis (ICA) which has provable performance guarantees. In particular, suppose we are given samples of the form
y
=
A
x
+
η
y
where
A
A
is an unknown
n
×
n
n
matrix and
x
x
is chosen uniformly at random from
{
+
1
,
−
1
}
n
{
,
η
η
is an
n
n
-dimensional Gaussian random variable with unknown covariance
Σ
Σ
: We give an algorithm that provable recovers
A
A
and
Σ
Σ
up to an additive
ϵ
ϵ
whose running time and sample complexity are polynomial in
n
n
and
1
/
ϵ
1
. To accomplish this, we introduce a novel
quasi-whitening'' step that may be useful in other contexts in which the covariance of Gaussian noise is not known in advance. We also give a general framework for finding all local optima of a function (given an oracle for approximately finding just one) and this is a crucial step in our algorithm, one that has been overlooked in previous attempts, and allows us to control the accumulation of error when we find the columns of
A
A
one by one via local search."
neurips,https://proceedings.neurips.cc/paper/2012/file/0a09c8844ba8f0936c20bd791130d6b6-Paper.pdf,Learning Image Descriptors with the Boosting-Trick,"Tomasz Trzcinski, Mario Christoudias, Vincent Lepetit, Pascal Fua",
neurips,https://proceedings.neurips.cc/paper/2012/file/0a1bf96b7165e962e90cb14648c9462d-Paper.pdf,A latent factor model for highly multi-relational data,"Rodolphe Jenatton, Nicolas Roux, Antoine Bordes, Guillaume R. Obozinski",
neurips,https://proceedings.neurips.cc/paper/2012/file/0b8aff0438617c055eb55f0ba5d226fa-Paper.pdf,Bayesian estimation of discrete entropy with mixtures of stick-breaking priors,"Evan Archer, Il Memming Park, Jonathan Pillow",
neurips,https://proceedings.neurips.cc/paper/2012/file/0deb1c54814305ca9ad266f53bc82511-Paper.pdf,Timely Object Recognition,"Sergey Karayev, Tobias Baumgartner, Mario Fritz, Trevor Darrell","In a large visual multi-class detection framework, the timeliness of results can be crucial. Our method for timely multi-class detection aims to give the best possible performance at any single point after a start time; it is terminated at a deadline time. Toward this goal, we formulate a dynamic, closed-loop policy that infers the contents of the image in order to decide which detector to deploy next. In contrast to previous work, our method significantly diverges from the predominant greedy strategies, and is able to learn to take actions with deferred values. We evaluate our method with a novel timeliness measure, computed as the area under an Average Precision vs. Time curve. Experiments are conducted on the eminent PASCAL VOC object detection dataset. If execution is stopped when only half the detectors have been run, our method obtains
66
%
66
better AP than a random ordering, and
14
%
14
better performance than an intelligent baseline. On the timeliness measure, our method obtains at least
11
%
11
better performance. Our code, to be made available upon publication, is easily extensible as it treats detectors and classifiers as black boxes and learns from execution traces using reinforcement learning."
neurips,https://proceedings.neurips.cc/paper/2012/file/0e01938fc48a2cfb5f2217fbfb00722d-Paper.pdf,Efficient high dimensional maximum entropy modeling via symmetric partition functions,"Paul Vernaza, Drew Bagnell",
