conference,url,title,authors,abstract
neurips,https://proceedings.neurips.cc/paper/2013/file/01386bd6d8e091c2ab4c7c7de644d37b-Paper.pdf,Inferring neural population dynamics from multiple partial recordings of the same neural circuit,"Srini Turaga, Lars Buesing, Adam M. Packer, Henry Dalgleish, Noah Pettit, Michael Hausser, Jakob H. Macke",
neurips,https://proceedings.neurips.cc/paper/2013/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Approximate Gaussian process inference for the drift function in stochastic differential equations,"Andreas Ruttor, Philipp Batz, Manfred Opper",
neurips,https://proceedings.neurips.cc/paper/2013/file/024d7f84fff11dd7e8d9c510137a2381-Paper.pdf,"Third-Order Edge Statistics: Contour Continuation, Curvature, and Cortical Connections","Matthew Lawlor, Steven W. Zucker",
neurips,https://proceedings.neurips.cc/paper/2013/file/02522a2b2726fb0a03bb19f2d8d9524d-Paper.pdf,Transportability from Multiple Environments with Limited Experiments,"Elias Bareinboim, Sanghack Lee, Vasant Honavar, Judea Pearl",
neurips,https://proceedings.neurips.cc/paper/2013/file/0266e33d3f546cb5436a10798e657d97-Paper.pdf,On model selection consistency of penalized M-estimators: a geometric theory,"Jason D. Lee, Yuekai Sun, Jonathan E. Taylor",
neurips,https://proceedings.neurips.cc/paper/2013/file/043c3d7e489c69b48737cc0c92d0f3a2-Paper.pdf,Robust Bloom Filters for Large MultiLabel Classification Tasks,"Moustapha M. Cisse, Nicolas Usunier, Thierry Artières, Patrick Gallinari",
neurips,https://proceedings.neurips.cc/paper/2013/file/05311655a15b75fab86956663e1819cd-Paper.pdf,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation","Harikrishna Narasimhan, Shivani Agarwal",
neurips,https://proceedings.neurips.cc/paper/2013/file/062ddb6c727310e76b6200b7c71f63b5-Paper.pdf,Sequential Transfer in Multi-armed Bandit with Finite Set of Models,"Mohammad Gheshlaghi azar, Alessandro Lazaric, Emma Brunskill",
neurips,https://proceedings.neurips.cc/paper/2013/file/0768281a05da9f27df178b5c39a51263-Paper.pdf,A Graphical Transformation for Belief Propagation: Maximum Weight Matchings and Odd-Sized Cycles,"Jinwoo Shin, Andrew E. Gelfand, Misha Chertkov",
neurips,https://proceedings.neurips.cc/paper/2013/file/076a0c97d09cf1a0ec3e19c7f2529f2b-Paper.pdf,A Kernel Test for Three-Variable Interactions,"Dino Sejdinovic, Arthur Gretton, Wicher Bergsma",
neurips,https://proceedings.neurips.cc/paper/2013/file/077e29b11be80ab57e1a2ecabb7da330-Paper.pdf,Accelerated Mini-Batch Stochastic Dual Coordinate Ascent,"Shai Shalev-Shwartz, Tong Zhang",
neurips,https://proceedings.neurips.cc/paper/2013/file/07cdfd23373b17c6b337251c22b7ea57-Paper.pdf,A Scalable Approach to Probabilistic Latent Space Inference of Large-Scale Networks,"Junming Yin, Qirong Ho, Eric P. Xing",
neurips,https://proceedings.neurips.cc/paper/2013/file/0bb4aec1710521c12ee76289d9440817-Paper.pdf,Multi-Prediction Deep Boltzmann Machines,"Ian Goodfellow, Mehdi Mirza, Aaron Courville, Yoshua Bengio",
neurips,https://proceedings.neurips.cc/paper/2013/file/0c0a7566915f4f24853fc4192689aa7e-Paper.pdf,Learning and using language via recursive pragmatic reasoning about other agents,"Nathaniel J. Smith, Noah Goodman, Michael Frank",
neurips,https://proceedings.neurips.cc/paper/2013/file/0deb1c54814305ca9ad266f53bc82511-Paper.pdf,Reinforcement Learning in Robust Markov Decision Processes,"Shiau Hong Lim, Huan Xu, Shie Mannor",
neurips,https://proceedings.neurips.cc/paper/2013/file/0ed9422357395a0d4879191c66f4faa2-Paper.pdf,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel,"Tai Qin, Karl Rohe",
neurips,https://proceedings.neurips.cc/paper/2013/file/0ff39bbbf981ac0151d340c9aa40e63e-Paper.pdf,A Novel Two-Step Method for Cross Language Representation Learning,"Min Xiao, Yuhong Guo",
neurips,https://proceedings.neurips.cc/paper/2013/file/0ff8033cf9437c213ee13937b1c4c455-Paper.pdf,Graphical Models for Inference with Missing Data,"Karthika Mohan, Judea Pearl, Jin Tian","We address the problem of deciding whether there exists a consistent estimator of a given relation Q, when data are missing not at random. We employ a formal representation called `Missingness Graphs' to explicitly portray the causal mechanisms responsible for missingness and to encode dependencies between these mechanisms and the variables being measured. Using this representation, we define the notion of \textit{recoverability} which ensures that, for a given missingness-graph
G
G
and a given query
Q
Q
an algorithm exists such that in the limit of large samples, it produces an estimate of
Q
Q
\textit{as if} no data were missing. We further present conditions that the graph should satisfy in order for recoverability to hold and devise algorithms to detect the presence of these conditions."
neurips,https://proceedings.neurips.cc/paper/2013/file/109a0ca3bc27f3e96597370d5c8cf03d-Paper.pdf,Convex Tensor Decomposition via Structured Schatten Norm Regularization,"Ryota Tomioka, Taiji Suzuki",
neurips,https://proceedings.neurips.cc/paper/2013/file/115f89503138416a242f40fb7d7f338e-Paper.pdf,Variational Inference for Mahalanobis Distance Metrics in Gaussian Process Regression,"Michalis Titsias RC AUEB, Miguel Lazaro-Gredilla",
neurips,https://proceedings.neurips.cc/paper/2013/file/13f320e7b5ead1024ac95c3b208610db-Paper.pdf,Efficient Online Inference for Bayesian Nonparametric Relational Models,"Dae Il Kim, Prem K. Gopalan, David Blei, Erik Sudderth",
neurips,https://proceedings.neurips.cc/paper/2013/file/1579779b98ce9edb98dd85606f2c119d-Paper.pdf,Convergence of Monte Carlo Tree Search in Simultaneous Move Games,"Viliam Lisy, Vojta Kovarik, Marc Lanctot, Branislav Bosansky","In this paper, we study Monte Carlo tree search (MCTS) in zero-sum extensive-form games with perfect information and simultaneous moves. We present a general template of MCTS algorithms for these games, which can be instantiated by various selection methods. We formally prove that if a selection method is
ϵ
ϵ
-Hannan consistent in a matrix game and satisfies additional requirements on exploration, then the MCTS algorithm eventually converges to an approximate Nash equilibrium (NE) of the extensive-form game. We empirically evaluate this claim using regret matching and Exp3 as the selection methods on randomly generated and worst case games. We confirm the formal result and show that additional MCTS variants also converge to approximate NE on the evaluated games."
neurips,https://proceedings.neurips.cc/paper/2013/file/1714726c817af50457d810aae9d27a2e-Paper.pdf,Learning to Pass Expectation Propagation Messages,"Nicolas Heess, Daniel Tarlow, John Winn",
neurips,https://proceedings.neurips.cc/paper/2013/file/17c276c8e723eb46aef576537e9d56d0-Paper.pdf,Bayesian Inference and Online Experimental Design for Mapping Neural Microcircuits,"Ben Shababo, Brooks Paige, Ari Pakman, Liam Paninski",
neurips,https://proceedings.neurips.cc/paper/2013/file/184260348236f9554fe9375772ff966e-Paper.pdf,Action is in the Eye of the Beholder: Eye-gaze Driven Model for Spatio-Temporal Action Localization,"Nataliya Shapovalova, Michalis Raptis, Leonid Sigal, Greg Mori",
