conference,url,title,authors,abstract
neurips,https://proceedings.neurips.cc/paper/2011/file/01386bd6d8e091c2ab4c7c7de644d37b-Paper.pdf,"Emergence of Multiplication in a Biophysical Model of a Wide-Field Visual Neuron for Computing Object Approaches: Dynamics, Peaks, & Fits",Matthias Keil,"Many species show avoidance reactions in response to looming object approaches. In locusts, the corresponding escape behavior correlates with the activity of the lobula giant movement detector (LGMD) neuron. During an object approach, its firing rate was reported to gradually increase until a peak is reached, and then it declines quickly. The
η
η
-function predicts that the LGMD activity is a product between an exponential function of angular size
exp
(
−
Θ
)
exp
and angular velocity
˙
Θ
Θ
, and that peak activity is reached before time-to-contact (ttc). The
η
η
-function has become the prevailing LGMD model because it reproduces many experimental observations, and even experimental evidence for the multiplicative operation was reported. Several inconsistencies remain unresolved, though. Here we address these issues with a new model (
ψ
ψ
-model), which explicitly connects
Θ
Θ
and
˙
Θ
Θ
to biophysical quantities. The
ψ
ψ
-model avoids biophysical problems associated with implementing
exp
(
⋅
)
exp
, implements the multiplicative operation of
η
η
via divisive inhibition, and explains why activity peaks could occur after ttc. It consistently predicts response features of the LGMD, and provides excellent fits to published experimental data, with goodness of fit measures comparable to corresponding fits with the
η
η
-function."
neurips,https://proceedings.neurips.cc/paper/2011/file/013d407166ec4fa56eb1e1f8cbe183b9-Paper.pdf,Action-Gap Phenomenon in Reinforcement Learning,Amir-massoud Farahmand,
neurips,https://proceedings.neurips.cc/paper/2011/file/0336dcbab05b9d5ad24f4333c7658a0e-Paper.pdf,Learning Higher-Order Graph Structure with Features by Structure Penalty,"Shilin Ding, Grace Wahba, Jerry Zhu",
neurips,https://proceedings.neurips.cc/paper/2011/file/03c6b06952c750899bb03d998e631860-Paper.pdf,Efficient Methods for Overlapping Group Lasso,"Lei Yuan, Jun Liu, Jieping Ye",
neurips,https://proceedings.neurips.cc/paper/2011/file/043ab21fc5a1607b381ac3896176dac6-Paper.pdf,Priors over Recurrent Continuous Time Processes,"Ardavan Saeedi, Alexandre Bouchard-côté",
neurips,https://proceedings.neurips.cc/paper/2011/file/04ecb1fa28506ccb6f72b12c0245ddbc-Paper.pdf,The Kernel Beta Process,"Lu Ren, Yingjian Wang, Lawrence Carin, David Dunson",
neurips,https://proceedings.neurips.cc/paper/2011/file/051e4e127b92f5d98d3c79b195f2b291-Paper.pdf,Lower Bounds for Passive and Active Learning,"Maxim Raginsky, Alexander Rakhlin",
neurips,https://proceedings.neurips.cc/paper/2011/file/05f971b5ec196b8c65b75d2ef8267331-Paper.pdf,k-NN Regression Adapts to Local Intrinsic Dimension,Samory Kpotufe,"Many nonparametric regressors were recently shown to converge at rates that depend only on the intrinsic dimension of data. These regressors thus escape the curse of dimension when high-dimensional data has low intrinsic dimension (e.g. a manifold). We show that
k
k
-NN regression is also adaptive to intrinsic dimension. In particular our rates are local to a query
x
x
and depend only on the way masses of balls centered at
x
x
vary with radius. Furthermore, we show a simple way to choose
k
=
k
(
x
)
k
locally at any
x
x
so as to nearly achieve the minimax rate at
x
x
in terms of the unknown intrinsic dimension in the vicinity of
x
x
. We also establish that the minimax rate does not depend on a particular choice of metric space or distribution, but rather that this minimax rate holds for any metric space and doubling measure."
neurips,https://proceedings.neurips.cc/paper/2011/file/069059b7ef840f0c74a814ec9237b6ec-Paper.pdf,Variational Learning for Recurrent Spiking Networks,"Danilo Rezende, Daan Wierstra, Wulfram Gerstner",
neurips,https://proceedings.neurips.cc/paper/2011/file/07042ac7d03d3b9911a00da43ce0079a-Paper.pdf,Rapid Deformable Object Detection using Dual-Tree Branch-and-Bound,Iasonas Kokkinos,
neurips,https://proceedings.neurips.cc/paper/2011/file/07563a3fe3bbe7e3ba84431ad9d055af-Paper.pdf,Probabilistic Modeling of Dependencies Among Visual Short-Term Memory Representations,"Emin Orhan, Robert Jacobs",
neurips,https://proceedings.neurips.cc/paper/2011/file/0768281a05da9f27df178b5c39a51263-Paper.pdf,Bayesian Bias Mitigation for Crowdsourcing,"Fabian L. Wauthier, Michael Jordan",
neurips,https://proceedings.neurips.cc/paper/2011/file/07cdfd23373b17c6b337251c22b7ea57-Paper.pdf,Phase transition in the family of p-resistances,"Morteza Alamgir, Ulrike Luxburg",
neurips,https://proceedings.neurips.cc/paper/2011/file/08b255a5d42b89b0585260b6f2360bdd-Paper.pdf,On the Analysis of Multi-Channel Neural Spike Data,"Bo Chen, David Carlson, Lawrence Carin",
neurips,https://proceedings.neurips.cc/paper/2011/file/0a1bf96b7165e962e90cb14648c9462d-Paper.pdf,Hashing Algorithms for Large-Scale Learning,"Ping Li, Anshumali Shrivastava, Joshua Moore, Arnd König","Minwise hashing is a standard technique in the context of search for efficiently computing set similarities. The recent development of b-bit minwise hashing provides a substantial improvement by storing only the lowest b bits of each hashed value. In this paper, we demonstrate that b-bit minwise hashing can be naturally integrated with linear learning algorithms such as linear SVM and logistic regression, to solve large-scale and high-dimensional statistical learning tasks, especially when the data do not fit in memory. We compare
b
b
-bit minwise hashing with the Count-Min (CM) and Vowpal Wabbit (VW) algorithms, which have essentially the same variances as random projections. Our theoretical and empirical comparisons illustrate that b-bit minwise hashing is significantly more accurate (at the same storage cost) than VW (and random projections) for binary data."
neurips,https://proceedings.neurips.cc/paper/2011/file/0c048b3a434e49e655c1247efb389cec-Paper.pdf,Active learning of neural response functions with Gaussian processes,"Mijung Park, Greg Horwitz, Jonathan Pillow",
neurips,https://proceedings.neurips.cc/paper/2011/file/0d7de1aca9299fe63f3e0041f02638a3-Paper.pdf,Nonstandard Interpretations of Probabilistic Programs for Efficient Inference,"David Wingate, Noah Goodman, Andreas Stuhlmueller, Jeffrey Siskind",
neurips,https://proceedings.neurips.cc/paper/2011/file/0deb1c54814305ca9ad266f53bc82511-Paper.pdf,The Impact of Unlabeled Patterns in Rademacher Complexity Theory for Kernel Classifiers,"Luca Oneto, Davide Anguita, Alessandro Ghio, Sandro Ridella",
neurips,https://proceedings.neurips.cc/paper/2011/file/0e9fa1f3e9e66792401a6972d477dcc3-Paper.pdf,Regularized Laplacian Estimation and Fast Eigenvector Approximation,"Patrick Perry, Michael W. Mahoney",
neurips,https://proceedings.neurips.cc/paper/2011/file/0eec27c419d0fe24e53c90338cdc8bc6-Paper.pdf,The Doubly Correlated Nonparametric Topic Model,"Dae Kim, Erik Sudderth",
neurips,https://proceedings.neurips.cc/paper/2011/file/0f28b5d49b3020afeecd95b4009adf4c-Paper.pdf,Generalized Lasso based Approximation of Sparse Coding for Visual Recognition,"Nobuyuki Morioka, Shin'ichi Satoh",
neurips,https://proceedings.neurips.cc/paper/2011/file/0ff8033cf9437c213ee13937b1c4c455-Paper.pdf,SpaRCS: Recovering low-rank and sparse matrices from compressive measurements,"Andrew Waters, Aswin Sankaranarayanan, Richard Baraniuk","We consider the problem of recovering a matrix
M
M
that is the sum of a low-rank matrix
L
L
and a sparse matrix
S
S
from a small set of linear measurements of the form
y
=
A
(
M
)
=
A
(
L
+
S
)
y
. This model subsumes three important classes of signal recovery problems: compressive sensing, affine rank minimization, and robust principal component analysis. We propose a natural optimization problem for signal recovery under this model and develop a new greedy algorithm called SpaRCS to solve it. SpaRCS inherits a number of desirable properties from the state-of-the-art CoSaMP and ADMiRA algorithms, including exponential convergence and efficient implementation. Simulation results with video compressive sensing, hyperspectral imaging, and robust matrix completion data sets demonstrate both the accuracy and efficacy of the algorithm."
neurips,https://proceedings.neurips.cc/paper/2011/file/1019c8091693ef5c5f55970346633f92-Paper.pdf,Learning Patient-Specific Cancer Survival Distributions as a Sequence of Dependent Regressors,"Chun-Nam Yu, Russell Greiner, Hsiu-Chin Lin, Vickie Baracos",
neurips,https://proceedings.neurips.cc/paper/2011/file/11b921ef080f7736089c757404650e40-Paper.pdf,Prediction strategies without loss,"Michael Kapralov, Rina Panigrahy","Consider a sequence of bits where we are trying to predict the next bit from the previous bits. Assume we are allowed to say
p
r
e
d
i
c
t
0
'
or
p
predict 1', and our payoff is
+
1
+
if the prediction is correct and
−
1
−
otherwise. We will say that at each point in time the loss of an algorithm is the number of wrong predictions minus the number of right predictions so far. In this paper we are interested in algorithms that have essentially zero (expected) loss over any string at any point in time and yet have small regret with respect to always predicting
0
0
or always predicting
1
1
. For a sequence of length
T
T
our algorithm has regret
14
ϵ
T
14
and loss
2
√
T
e
−
ϵ
2
T
2
in expectation for all strings. We show that the tradeoff between loss and regret is optimal up to constant factors. Our techniques extend to the general setting of
N
N
experts, where the related problem of trading off regret to the best expert for regret to the 'special' expert has been studied by Even-Dar et al. (COLT'07). We obtain essentially zero loss with respect to the special expert and optimal loss/regret tradeoff, improving upon the results of Even-Dar et al (COLT'07) and settling the main question left open in their paper. The strong loss bounds of the algorithm have some surprising consequences. First, we obtain a parameter free algorithm for the experts problem that has optimal regret bounds with respect to
k
k
-shifting optima, i.e. bounds with respect to the optimum that is allowed to change arms multiple times. Moreover, for {\em any window of size
n
n
} the regret of our algorithm to any expert never exceeds
O
(
√
n
(
log
N
+
log
T
)
)
O
, where
N
N
is the number of experts and
T
T
is the time horizon, while maintaining the essentially zero loss property."
neurips,https://proceedings.neurips.cc/paper/2011/file/11d867796d85db8cad5280ac44cec7c1-Paper.pdf,Maximum Margin Multi-Instance Learning,"Hua Wang, Heng Huang, Farhad Kamangar, Feiping Nie, Chris Ding",
neurips,https://proceedings.neurips.cc/paper/2011/file/120ca817ebe8caa71e92ac53049b2c6a-Paper.pdf,Anatomically Constrained Decoding of Finger Flexion from Electrocorticographic Signals,"Zuoguan Wang, Gerwin Schalk, Qiang Ji",
neurips,https://proceedings.neurips.cc/paper/2011/file/12e59a33dea1bf0630f46edfe13d6ea2-Paper.pdf,Efficient coding of natural images with a population of noisy Linear-Nonlinear neurons,"Yan Karklin, Eero Simoncelli",
neurips,https://proceedings.neurips.cc/paper/2011/file/1343777b8ead1cef5a79b78a1a48d805-Paper.pdf,Multilinear Subspace Regression: An Orthogonal Tensor Decomposition Approach,"Qibin Zhao, Cesar F. Caiafa, Danilo Mandic, Liqing Zhang, Tonio Ball, Andreas Schulze-bonhage, Andrzej Cichocki",
neurips,https://proceedings.neurips.cc/paper/2011/file/142949df56ea8ae0be8b5306971900a4-Paper.pdf,Large-Scale Sparse Principal Component Analysis with Application to Text Data,"Youwei Zhang, Laurent Ghaoui",
neurips,https://proceedings.neurips.cc/paper/2011/file/160c88652d47d0be60bfbfed25111412-Paper.pdf,Nearest Neighbor based Greedy Coordinate Descent,"Inderjit Dhillon, Pradeep Ravikumar, Ambuj Tewari",
neurips,https://proceedings.neurips.cc/paper/2011/file/16a5cdae362b8d27a1d8f8c7b78b4330-Paper.pdf,Convergent Bounds on the Euclidean Distance,"Yoonho Hwang, Hee-kap Ahn",
neurips,https://proceedings.neurips.cc/paper/2011/file/182be0c5cdcd5072bb1864cdee4d3d6e-Paper.pdf,Video Annotation and Tracking with Active Learning,"Carl Vondrick, Deva Ramanan",
neurips,https://proceedings.neurips.cc/paper/2011/file/1896a3bf730516dd643ba67b4c447d36-Paper.pdf,PiCoDes: Learning a Compact Code for Novel-Category Recognition,"Alessandro Bergamo, Lorenzo Torresani, Andrew Fitzgibbon",
neurips,https://proceedings.neurips.cc/paper/2011/file/18997733ec258a9fcaf239cc55d53363-Paper.pdf,Linearized Alternating Direction Method with Adaptive Penalty for Low-Rank Representation,"Zhouchen Lin, Risheng Liu, Zhixun Su","Many machine learning and signal processing problems can be formulated as linearly constrained convex programs, which could be efficiently solved by the alternating direction method (ADM). However, usually the subproblems in ADM are easily solvable only when the linear mappings in the constraints are identities. To address this issue, we propose a linearized ADM (LADM) method by linearizing the quadratic penalty term and adding a proximal term when solving the subproblems. For fast convergence, we also allow the penalty to change adaptively according a novel update rule. We prove the global convergence of LADM with adaptive penalty (LADMAP). As an example, we apply LADMAP to solve low-rank representation (LRR), which is an important subspace clustering technique yet suffers from high computation cost. By combining LADMAP with a skinny SVD representation technique, we are able to reduce the complexity
O
(
n
3
)
O
of the original ADM based method to
O
(
r
n
2
)
O
, where
r
r
and
n
n
are the rank and size of the representation matrix, respectively, hence making LRR possible for large scale applications. Numerical experiments verify that for LRR our LADMAP based methods are much faster than state-of-the-art algorithms."
neurips,https://proceedings.neurips.cc/paper/2011/file/192fc044e74dffea144f9ac5dc9f3395-Paper.pdf,Sparse Filtering,"Jiquan Ngiam, Zhenghao Chen, Sonia Bhaskar, Pang Koh, Andrew Ng",
neurips,https://proceedings.neurips.cc/paper/2011/file/193002e668758ea9762904da1a22337c-Paper.pdf,Beyond Spectral Clustering - Tight Relaxations of Balanced Graph Cuts,"Matthias Hein, Simon Setzer",
neurips,https://proceedings.neurips.cc/paper/2011/file/1be3bc32e6564055d5ca3e5a354acbef-Paper.pdf,Why The Brain Separates Face Recognition From Object Recognition,"Joel Z. Leibo, Jim Mutch, Tomaso Poggio",
neurips,https://proceedings.neurips.cc/paper/2011/file/1c65cef3dfd1e00c0b03923a1c591db4-Paper.pdf,Analytical Results for the Error in Filtering of Gaussian Processes,"Alex K. Susemihl, Ron Meir, Manfred Opper",
neurips,https://proceedings.neurips.cc/paper/2011/file/1e1d184167ca7676cf665225e236a3d2-Paper.pdf,Active Learning with a Drifting Distribution,Liu Yang,
neurips,https://proceedings.neurips.cc/paper/2011/file/1e51e0f3b6b60070219ccb91bb619a6b-Paper.pdf,Evaluating the inverse decision-making approach to preference learning,"Alan Jern, Christopher Lucas, Charles Kemp",
neurips,https://proceedings.neurips.cc/paper/2011/file/1e6e0a04d20f50967c64dac2d639a577-Paper.pdf,Policy Gradient Coagent Networks,Philip S. Thomas,
neurips,https://proceedings.neurips.cc/paper/2011/file/1f3202d820180a39f736f20fce790de8-Paper.pdf,Periodic Finite State Controllers for Efficient POMDP and DEC-POMDP Planning,"Joni Pajarinen, Jaakko Peltonen",
neurips,https://proceedings.neurips.cc/paper/2011/file/208e43f0e45c4c78cafadb83d2888cb6-Paper.pdf,Spectral Methods for Learning Multivariate Latent Tree Structure,"Animashree Anandkumar, Kamalika Chaudhuri, Daniel J. Hsu, Sham M. Kakade, Le Song, Tong Zhang",
neurips,https://proceedings.neurips.cc/paper/2011/file/215a71a12769b056c3c32e7299f1c5ed-Paper.pdf,Query-Aware MCMC,"Michael Wick, Andrew McCallum",
neurips,https://proceedings.neurips.cc/paper/2011/file/218a0aefd1d1a4be65601cc6ddc1520e-Paper.pdf,Hogwild!: A Lock-Free Approach to Parallelizing Stochastic Gradient Descent,"Benjamin Recht, Christopher Re, Stephen Wright, Feng Niu",
neurips,https://proceedings.neurips.cc/paper/2011/file/233509073ed3432027d48b1a83f5fbd2-Paper.pdf,ICA with Reconstruction Cost for Efficient Overcomplete Feature Learning,"Quoc Le, Alexandre Karpenko, Jiquan Ngiam, Andrew Ng",
neurips,https://proceedings.neurips.cc/paper/2011/file/2387337ba1e0b0249ba90f55b2ba2521-Paper.pdf,Sparse Recovery with Brownian Sensing,"Alexandra Carpentier, Odalric-ambrym Maillard, Rémi Munos",
neurips,https://proceedings.neurips.cc/paper/2011/file/23ce1851341ec1fa9e0c259de10bf87c-Paper.pdf,Learning Anchor Planes for Classification,"Ziming Zhang, Lubor Ladicky, Philip Torr, Amir Saffari",
neurips,https://proceedings.neurips.cc/paper/2011/file/24146db4eb48c718b84cae0a0799dcfc-Paper.pdf,Ranking annotators for crowdsourced labeling tasks,"Vikas C. Raykar, Shipeng Yu",
neurips,https://proceedings.neurips.cc/paper/2011/file/24681928425f5a9133504de568f5f6df-Paper.pdf,Metric Learning with Multiple Kernels,"Jun Wang, Huyen T., Adam Woznica, Alexandros Kalousis",
neurips,https://proceedings.neurips.cc/paper/2011/file/25df35de87aa441b88f22a6c2a830a17-Paper.pdf,A Brain-Machine Interface Operating with a Real-Time Spiking Neural Network Control Algorithm,"Julie Dethier, Paul Nuyujukian, Chris Eliasmith, Terrence Stewart, Shauki Elasaad, Krishna V. Shenoy, Kwabena A. Boahen",
neurips,https://proceedings.neurips.cc/paper/2011/file/286674e3082feb7e5afb92777e48821f-Paper.pdf,Understanding the Intrinsic Memorability of Images,"Phillip Isola, Devi Parikh, Antonio Torralba, Aude Oliva",
neurips,https://proceedings.neurips.cc/paper/2011/file/288cc0ff022877bd3df94bc9360b9c5d-Paper.pdf,Two is better than one: distinct roles for familiarity and recollection in retrieving palimpsest memories,"Cristina Savin, Peter Dayan, Máté Lengyel",
neurips,https://proceedings.neurips.cc/paper/2011/file/28fc2782ea7ef51c1104ccf7b9bea13d-Paper.pdf,Automated Refinement of Bayes Networks' Parameters based on Test Ordering Constraints,"Omar Khan, Pascal Poupart, John-mark Agosta",
neurips,https://proceedings.neurips.cc/paper/2011/file/291597a100aadd814d197af4f4bab3a7-Paper.pdf,Structure Learning for Optimization,"Shulin Yang, Ali Rahimi",
neurips,https://proceedings.neurips.cc/paper/2011/file/2ac2406e835bd49c70469acae337d292-Paper.pdf,Multiclass Boosting: Theory and Algorithms,"Mohammad Saberian, Nuno Vasconcelos",
