conference,url,title,authors,abstract,citations
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630548,Instantaneous control of a vertically hopping leg's total step-time,"Jawaad Bhatti,Pejman Iravani,Andrew Plummer,M. Necip Sahinkaya,","The main contribution of this paper is a new step-time controller for a vertically hopping robot leg capable of meeting a demanded step-time instantaneously, meaning within a single hop. The ability to perform hops of an arbitrary and changing size accurately forms the motivation behind the work done here. This would allow control of a running robot's foot placement and thus fast traversal of terrain with limited safe foot placement spots. In this paper, the hopping controller is developed and validated using an articulated, hydraulically actuated leg from the HyQ robot which has been modified to include an elastic foot and constrained to hop vertically. It is shown that instantaneous control over the step-time can be achieved using only joint positions and ground contact senses. This was achieved with a simple feedforward lookup in combination with a proportional and integral action.",2
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630549,Minimalistic models of an energy efficient vertical hopping robot,"Xiaoxiang Yu,Fumiya Iida,","The use of free vibration in elastic structure can lead to energy efficient robot locomotion, since it significantly reduces the energy expenditure if properly designed and controlled. However, it is not well understood how to harness the dynamics of free vibration for the robot locomotion, because of the complex dynamics originated in discrete events and energy dissipation during locomotion. From this perspective, this paper explores three minimalistic models of free vibration that can characterize the basic principle of robot locomotion. Since the robot mainly exhibits vertical hopping, three one-dimensional models are examined that contain different configurations of simple spring-damper-mass components. The self-stability of these models are also investigated in simulation. The real-world and simulation experiments show that one of the models best characterizes the robot hopping, through analyzing the basic kinematics and negative works in actuation. Based on this model, the control parameters are analyzed for the energy efficient hopping.",48
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630550,A novel one-motor driven robot that jumps and walks,"Jun Zhang,Guangming Song,Guifang Qiao,Zhen Li,Weiguo Wang,,","This paper presents a 10 cm × 5 cm × 5 cm, 52 g one-motor driven robot. One DC motor with a driving gear drives two driven gears to implement the functions of jumping and walking. Two one-way bearings mounted on the inner races of the two driven gears are used to switch between jumping and walking when the motor rotates clockwise and anticlockwise respectively. The jumping energy is obtained by compressing and releasing two torsion springs using a cylindrical cam with quick return characteristics. Two disk cams drive two forelegs with elastic joints to step forward one after another to implement the walking locomotion pattern. Two connecting rods link the forelegs and the rear legs on the left and right sides of the robot to transmit motions from forelegs to rear legs. The jumping and walking performances of the robot are tested. Experimental results show that the proposed robot can jump more than 33 cm high at a takeoff angle of 71.2° and it can walk forward at 1.43 mm/s.",13
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630551,"STAR, a sprawl tuned autonomous robot","David Zarrouk,Andrew Pullin,Nick Kohut,Ronald S. Fearing,","This paper presents a six-legged, sprawl-tuned autonomous robot (STAR). This novel robot has a variable leg sprawl angle in the transverse plane to adapt its stiffness, height, and leg-to-surface contact angle. The sprawl angle can be varied from nearly positive 60 degrees to negative 90 degrees, enabling the robot to run in a planar configuration, upright, or inverted (see movie). STAR is fitted with spoke wheel-like legs which provide high electromechanical conversion efficiency and enable the robot to achieve legged performance over rough surfaces and obstacles, using a high sprawl angle, and nearly wheel-like performance over smooth surfaces for small sprawl angles. Our model and experiments show that the contact angle and normal contact forces are substantially reduced when the sprawl angle is low, and the velocity increases over smooth surfaces, with stable running at all velocities up to 5.2m/s and a Froude number of 9.8.",41
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630552,Flea inspired catapult mechanism with active energy storage and release for small scale jumping robot,"Je-Sung Koh,Sun-Pill Jung,Minkyun Noh,Seung-Won Kim,Kyu-Jin Cho,","Fleas have a unique catapult mechanism with a special muscle configuration. Energy is stored in an elastic material, resilin, and the extensor muscle. Force is applied by the extensor muscle to generate a torque. Energy is released as a small triggering muscle reverses the direction of the aforementioned torque. A flea can jump 150 times its body length using this elastic catapult mechanism. In this paper, a flea-inspired catapult mechanism is presented. This mechanism can be categorized as an active storage and active release elastic catapult. Owing to its unique stiffness change characteristic, a shape-memory-alloy coil spring actuator enables the mimicking of the flea's catapult mechanism. Two types of flea-inspired jumping mechanisms were developed for verifying the feasibility of applying the concept to an efficient jumping robot. The first prototype has a flea-like appearance and the second is simplified to contain just the essential components of the flea-inspired catapult mechanism. The two prototypes are 20-mm- and 30-mm-long and can jump 64 cm and 120 cm, respectively. This unique catapult mechanism can be used not only for jumping robots but also for other small-sized robots to generate fast-releasing motion.",49
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630553,A nonlinear feedback controller for aerial self-righting by a tailed robot,"Evan Chang-Siu,Thomas Libby,Matthew Brown,Robert J. Full,Masayoshi Tomizuka,","In this work, we propose a control scheme for attitude control of a falling, two link active tailed robot with only two degrees of freedom of actuation. We derive a simplified expression for the robot's angular momentum and invert this expression to solve for the shape velocities that drive the body's angular momentum to a desired value. By choosing a body angular velocity vector parallel to the axis of error rotation, the controller steers the robot towards its desired orientation. The proposed scheme is accomplished through feedback laws as opposed to feedforward trajectory generation, is fairly robust to model uncertainties, and is simple enough to implement on a miniature microcontroller. We verify our approach by implementing the controller on a small (175 g) robot platform, enabling rapid maneuvers approaching the spectacular capability of animals.",69
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630554,Probabilistic surface matching for bathymetry based SLAM,"Simone Zandara,Pere Ridao,David Ribas,Angelos Mallios,Albert Palomer,","This paper describes a probabilistic surface matching method for pose-based bathymetry SLAM using a multibeam sonar profiler. The proposed algorithm compounds swath profiles of the seafloor with dead reckoning localization to build surface patches. Then, a probabilistic implementation of the ICP is used to deal with the uncertainty of the robot pose as well as the measured points in a two-stage process including point-to-point and point-to-plane metrics. A novel surface adaptation using octrees is proposed to have ICP-derived methods working in feature-poor or highly unstructured areas typical of bathymetric scenarios. Moreover, a heuristic based on the uncertainties of the surface points is used to improve the basic algorithm, decreasing the ICP complexity to O(n). The performance of the method is demonstrated with real data from a bathymetric survey.",19
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630555,Robust vision-aided navigation using Sliding-Window Factor graphs,"Han-Pang Chiu,Stephen Williams,Frank Dellaert,Supun Samarasekera,,","This paper proposes a navigation algorithm that provides a low-latency solution while estimating the full nonlinear navigation state. Our approach uses Sliding-Window Factor Graphs, which extend existing incremental smoothing methods to operate on the subset of measurements and states that exist inside a sliding time window. We split the estimation into a fast short-term smoother, a slower but fully global smoother, and a shared map of 3D landmarks. A novel three-stage visual feature model is presented that takes advantage of both smoothers to optimize the 3D landmark map, while minimizing the computation required for processing tracked features in the short-term smoother. This three-stage model is formulated based on the maturity of the estimation of the 3D location of the underlying landmark in the map. Long-range associations are used as global measurements from matured landmarks in the short-term smoother and loop closure constraints in the long-term smoother. Experimental results demonstrate our approach provides highly-accurate solutions on large-scale real data sets using multiple sensors in GPS-denied settings.",56
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630556,Temporally scalable visual SLAM using a reduced pose graph,"Hordur Johannsson,Michael Kaess,Maurice Fallon,John J. Leonard,","In this paper, we demonstrate a system for temporally scalable visual SLAM using a reduced pose graph representation. Unlike previous visual SLAM approaches that maintain static keyframes, our approach uses new measurements to continually improve the map, yet achieves efficiency by avoiding adding redundant frames and not using marginalization to reduce the graph. To evaluate our approach, we present results using an online binocular visual SLAM system that uses place recognition for both robustness and multi-session operation. Additionally, to enable large-scale indoor mapping, our system automatically detects elevator rides based on accelerometer data. We demonstrate long-term mapping in a large multi-floor building, using approximately nine hours of data collected over the course of six months. Our results illustrate the capability of our visual SLAM system to map a large are over extended period of time.",145
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6630557,Robust map optimization using dynamic covariance scaling,"Pratik Agarwal,Gian Diego Tipaldi,Luciano Spinello,Cyrill Stachniss,,","Developing the perfect SLAM front-end that produces graphs which are free of outliers is generally impossible due to perceptual aliasing. Therefore, optimization back-ends need to be able to deal with outliers resulting from an imperfect front-end. In this paper, we introduce dynamic covariance scaling, a novel approach for effective optimization of constraint networks under the presence of outliers. The key idea is to use a robust function that generalizes classical gating and dynamically rejects outliers without compromising convergence speed. We implemented and thoroughly evaluated our method on publicly available datasets. Compared to recently published state-of-the-art methods, we obtain a substantial speed up without increasing the number of variables in the optimization process. Our method can be easily integrated in almost any SLAM back-end.",252
