conference,url,title,authors,abstract
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138974,The Extended Velocity Obstacle and applying ORCA in the real world,"Amichai Levy,Chris Keitel,Sam Engel,James McLurkin,","We describe the National Museum of Mathematics's Robot Swarm exhibit and our approach for achieving a reliable system for collision avoidance. The Robot Swarm exhibit allows visitors to program behaviors and interact with a “swarm” of small robots. The exhibit supports extended unattended run times, continuous interaction with the public and the demonstration of evocative group behaviors. The exhibit software includes a robust collision avoidance scheme that prevents collisions between robots and collisions between robots and static obstructions in the exhibit space. This system was achieved by building on the Optimal Reciprocal Collision Avoidance (ORCA) algorithm in a novel implementation: the Extended Velocity Obstacle validation system. This paper presents: 1) A collision avoidance algorithm that robustly and efficiently avoids collisions between many robots and static obstacles. 2) A unique hybrid ORCA collision avoidance approach that utilizes global state knowledge without subverting the behavioral independence of each robot. 3) A unique position filtering system which is tailored to an error model in which positions reads can be treated as “ground-truth” and a noise model that is highly discontinuous and non-linear. We present experiments and experimental data that demonstrate the efficacy of our approach."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138975,Neural-based underwater spherical object localization through electrolocation,"Yannick Morel,Vincent Lebastard,Frédéric Boyer,","Navigation of cluttered underwater environments remains to this day a challenging task in mobile robotics. Applying an electric field to a mobile robot's direct environment and measuring perturbations of this field, one is able to detect the presence of foreign objects in close proximity of the system. In addition, one is also able to infer a range of information relative to the detected objects, such as their position or electrical characteristics. Extracting such information from available measures typically requires a model (analytical, numerical or heuristic) descriptive of the relationship from geometry of the scene to measures performed (typically referred to as forward model), or of the inverse relationship (inverse model). In the following, we directly extract one such model from experimental data, and capture a forward model using a neural formalism. Then, using an iterative procedure, we are able to estimate the position of a detected object and assess the degree of confidence one can place on this estimate. Merit of the approach is illustrated using experimental data for a spherical object."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138976,Safe trajectory planning for multiple aerial vehicles with Segmentation-adaptive Pseudospectral collocation,"J. A. Cobano,S. Vera,G. Heredia,A. Ollero,","This paper proposes a method called Segmentation-adaptive Pseudospectral collocation to address the problem of safe trajectory generation in missions with cooperating multiple aerial vehicles. Pseudospectral collocation can generate optimized collision-free trajectories, but for multiple aerial vehicles it cannot guarantee that the safety separation distance is maintained in the whole trajectories, since the constraints are only enforced in discrete points in the trajectory (collocation points). Hp-adaptive pseudospectral collocation increases iteratively the number of collocation points and the degree of the approximating polynomial, but this may lead to an exponential increase of the computational load. The proposed method solves the problem by selectively adding new collocation points where they are needed, only in the segments with conflicts in each iteration, thus effectively reducing the number of collocation points and the computation time with respect to other pseudospectral collocation formulations. The proposed method allows both changes of speed and changes of heading for each aerial vehicle to guarantee the safety distance between them. Its computational load and scalability are studied in randomly generated scenarios. Moreover, a comparison with other method is presented. Several experiments to test the validity of the approach have been also carried out in the multivehicle aerial testbed of the Center for Advanced Aerospace Technologies."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138977,Decentralized cooperative mean approach to collision avoidance for nonholonomic mobile robots,"Jingfu Jin,Yoon-Gu Kim,Sung-Gil Wee,Nicholas Gans,","This paper presents a novel, decentralized, control-theoretic approach to address collision avoidance for multi-robot systems. We create a virtual obstacle at the mean position of the robots. A control is be designed such that each robot will avoid the closest obstacle when a collision is possible. The closest obstacle can be the virtual obstacle or the nearest robot. We present two such control laws. The first assumes perfect knowledge of the velocities of all nearby robots and can allow a saturated velocity input for each robot. In practice, the velocities of the other robots are hard to measure or estimate precisely. Therefore, the second control law removes the assumption of known velocities based on a high-gain, robust control scheme. We prove the first control scheme is globally asymptotically stable, and the robust control law is globally uniformly ultimately bounded. To verify the effectiveness of the proposed approach, Monte Carlo simulations and experiments have been conducted."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138978,Efficient mixed-integer planning for UAVs in cluttered environments,"Robin Deits,Russ Tedrake,","We present a new approach to the design of smooth trajectories for quadrotor unmanned aerial vehicles (UAVs), which are free of collisions with obstacles along their entire length. To avoid the non-convex constraints normally required for obstacle-avoidance, we perform a mixed-integer optimization in which polynomial trajectories are assigned to convex regions which are known to be obstacle-free. Prior approaches have used the faces of the obstacles themselves to define these convex regions. We instead use IRIS, a recently developed technique for greedy convex segmentation [1], to pre-compute convex regions of safe space. This results in a substantially reduced number of integer variables, which improves the speed with which the optimization can be solved to its global optimum, even for tens or hundreds of obstacle faces. In addition, prior approaches have typically enforced obstacle avoidance at a finite set of sample or knot points. We introduce a technique based on sums-of-squares (SOS) programming that allows us to ensure that the entire piecewise polynomial trajectory is free of collisions using convex constraints. We demonstrate this technique in 2D and in 3D using a dynamical model in the Drake toolbox for Matlab [2]."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138979,Reactive avoidance using embedded stereo vision for MAV flight,"Helen Oleynikova,Dominik Honegger,Marc Pollefeys,","High speed, low latency obstacle avoidance is essential for enabling Micro Aerial Vehicles (MAVs) to function in cluttered and dynamic environments. While other systems exist that do high-level mapping and 3D path planning for obstacle avoidance, most of these systems require high-powered CPUs on-board or off-board control from a ground station. We present a novel entirely on-board approach, leveraging a light-weight low power stereo vision system on FPGA. Our approach runs at a frame rate of 60 frames a second on VGA-sized images and minimizes latency between image acquisition and performing reactive maneuvers, allowing MAVs to fly more safely and robustly in complex environments. We also suggest our system as a light-weight safety layer for systems undertaking more complex tasks, like mapping the environment. Finally, we show our algorithm implemented on a lightweight, very computationally constrained platform, and demonstrate obstacle avoidance in a variety of environments."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138980,PhongPD: Gradient-continuous penetration metric for polygonal models using Phong projection,"Youngeun Lee,Young J. Kim,","We present a novel algorithm to compute a gradient-continuous penetration depth (PhongPD) between two interpenetrated polygonal models. Our penetration depth (PD) formulation ensures separating the intersected models by translation, and the amount of such translation is close to an optimal motion to resolve interpenetration in most cases. In order to achieve the gradient-continuity in our algorithm, we interpolate tangent planes continuously over the contact space and then perform a projection along a normal direction defined by the interpolated tangent planes; this projection scheme is known as Phong projection. We have implemented our PhongPD algorithm and certifies its continuity using three benchmarks consisting of diverse combinatorial complexities, and show that our algorithm shows smoother PD results than a conventional Euclidean-projection-based PD method."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138981,Fast collision detection through bounding volume hierarchies in workspace-time space for sampling-based motion planners,"Ulrich Schwesinger,Roland Siegwart,Paul Furgale,","This paper presents a fast collision-detection method for sampling-based motion planners based on bounding volume hierarchies in workspace-time space. By introducing time as an additional dimension to the robot's workspace, the method is able to quickly evaluate time-indexed candidate trajectories for collision with the known future motions of other agents. The approach makes no assumptions on the shape of the objects and is able to handle arbitrary motions. We highlight implementation details regarding the application of the collision detection technique within an online planning framework for automated driving. Furthermore, we give detailed profiling information to show the capability for real-time operation."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138982,Structured low-rank matrix approximation in Gaussian process regression for autonomous robot navigation,"Eunwoo Kim,Sungjoon Choi,Songhwai Oh,","This paper considers the problem of approximating a kernel matrix in an autoregressive Gaussian process regression (AR-GP) in the presence of measurement noises or natural errors for modeling complex motions of pedestrians in a crowded environment. While a number of methods have been proposed to robustly predict future motions of humans, it still remains as a difficult problem in the presence of measurement noises. This paper addresses this issue by proposing a structured low-rank matrix approximation method using nuclear-norm regularized l 1 -norm minimization in AR-GP for robust motion prediction of dynamic obstacles. The proposed method approximates a kernel matrix by finding an orthogonal basis using low-rank symmetric positive semi-definite matrix approximation assuming that a kernel matrix can be well represented by a small number of dominating basis vectors. The proposed method is suitable for predicting the motion of a pedestrian, such that it can be used for safe autonomous robot navigation in a crowded environment. The proposed method is applied to well-known regression and motion prediction problems to demonstrate its robustness and excellent performance compared to existing approaches."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7138983,Incremental dense semantic stereo fusion for large-scale semantic scene reconstruction,"Vibhav Vineet,Ondrej Miksik,Morten Lidegaard,Matthias Nießner,,,,,,,,","Our abilities in scene understanding, which allow us to perceive the 3D structure of our surroundings and intuitively recognise the objects we see, are things that we largely take for granted, but for robots, the task of understanding large scenes quickly remains extremely challenging. Recently, scene understanding approaches based on 3D reconstruction and semantic segmentation have become popular, but existing methods either do not scale, fail outdoors, provide only sparse reconstructions or are rather slow. In this paper, we build on a recent hash-based technique for large-scale fusion and an efficient mean-field inference algorithm for densely-connected CRFs to present what to our knowledge is the first system that can perform dense, large-scale, outdoor semantic reconstruction of a scene in (near) real time. We also present a `semantic fusion' approach that allows us to handle dynamic objects more effectively than previous approaches. We demonstrate the effectiveness of our approach on the KITTI dataset, and provide qualitative and quantitative results showing high-quality dense reconstruction and labelling of a number of scenes."
