conference,url,title,authors,abstract
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9562089,RADIATE: A Radar Dataset for Automotive Perception in Bad Weather,"Marcel Sheeny,Emanuele De Pellegrin,Saptarshi Mukherjee,Alireza Ahrabian,,,","Datasets for autonomous cars are essential for the development and benchmarking of perception systems. However, most existing datasets are captured with camera and LiDAR sensors in good weather conditions. In this paper, we present the RAdar Dataset In Adverse weaThEr (RADIATE), aiming to facilitate research on object detection, tracking and scene understanding using radar sensing for safe autonomous driving. RADIATE includes 3 hours of annotated radar images with more than 200K labelled road actors in total, on average about 4.6 instances per radar image. It covers 8 different categories of actors in a variety of weather conditions (e.g., sun, night, rain, fog and snow) and driving scenarios (e.g., parked, urban, motorway and suburban), representing different levels of challenge. To the best of our knowledge, this is the first public radar dataset which provides high-resolution radar images on public roads with a large amount of road actors labelled. The data collected in adverse weathers, e.g., fog and snowfall, is unique. Some baseline results of radar based object detection and recognition are given to show that the use of radar data is promising for automotive applications in bad weather, where vision and LiDAR fail. RADIATE also has stereo images, 32-channel LiDAR and GPS data, directed at other applications such as sensor fusion, localisation and mapping. The public dataset can be accessed at http://pro.hw.ac.uk/radiate/."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561711,Active Bayesian Multi-class Mapping from Range and Semantic Segmentation Observations,"Arash Asgharivaskasi,Nikolay Atanasov,","Many robot applications call for autonomous exploration and mapping of unknown and unstructured environments. Information-based exploration techniques, such as Cauchy-Schwarz quadratic mutual information (CSQMI) and fast Shannon mutual information (FSMI), have successfully achieved active binary occupancy mapping with range measurements. However, as we envision robots performing complex tasks specified with semantically meaningful objects, it is necessary to capture semantic categories in the measurements, map representation, and exploration objective. This work develops a Bayesian multi-class mapping algorithm utilizing range-category measurements. We derive a closed-form efficiently computable lower bound for the Shannon mutual information between the multi-class map and the measurements. The bound allows rapid evaluation of many potential robot trajectories for autonomous exploration and mapping. We compare our method against frontier-based and FSMI exploration and apply it in a 3-D photo-realistic simulation environment."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561122,Simulation of Vision-based Tactile Sensors using Physics based Rendering,"Arpit Agarwal,Timothy Man,Wenzhen Yuan,","Tactile sensing has seen a rapid adoption with the advent of vision-based tactile sensors. Vision-based tactile sensors provide high resolution, compact and inexpensive data to perform precise in-hand manipulation and human-robot interaction. However, the simulation of tactile sensors is still a challenge. In this paper, we built the first fully general optical tactile simulation system for a GelSight sensor using physics based rendering techniques. We propose physically accurate light models and show in-depth analysis of individual components of our simulation pipeline. Our system outperforms previous simulation techniques qualitatively and quantitative on image similarity metrics. Our code and experimental data is open-sourced at
project page
project page."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561154,Attention-Based Probabilistic Planning with Active Perception,"Haoxiang Ma,Jie Fu,","Attention control is a key cognitive ability for humans to select information relevant to the current task. This paper develops a computational model of attention and an algorithm for attention-based probabilistic planning in Markov decision processes. In attention-based planning, the robot decides to be in different attention modes. An attention mode corresponds to a subset of state variables monitored by the robot. By switching between different attention modes, the robot actively perceives task-relevant information to reduce the cost of information acquisition and processing, while achieving near-optimal task performance. Though planning with attention-based active perception inevitably introduces partial observations, a partially observable MDP formulation makes the problem computational expensive to solve. Instead, our proposed method employs a hierarchical planning framework in which the robot determines what to pay attention to and for how long the attention should be sustained before shifting to other information sources. During the attention sustaining phase, the robot carries out a sub-policy, computed from an abstraction of the original MDP given the current attention. We use an example where a robot is tasked to capture a set of intruders in a stochastic gridworld. The experimental results show that the proposed method enables information- and computation-efficient optimal planning in stochastic environments."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561310,Search-based Planning for Active Sensing in Goal-Directed Coverage Tasks,"Tushar Kusnur,Dhruv Mauria Saxena,Maxim Likhachev,","Path planning for robotic coverage is the task of determining a collision-free robot trajectory that observes all points of interest in an environment. Robots employed for such tasks are often capable of exercising active control over onboard observational sensors during navigation. We address the problem of planning robot and sensor trajectories that maximize information gain in such tasks, where the robot needs to cover points of interest with its sensor footprint. Search-based planners in general guarantee completeness and provable bounds on sub-optimality with respect to an underlying graph discretization. However, searching for kinodynamically feasible paths in the joint space of robot and sensor state variables with standard search is computationally expensive. We propose two alternative search-based approaches to this problem. The first solves for robot and sensor trajectories independently in decoupled state spaces while maintaining a history of sensor headings during the search. The second is a two-step approach that first quickly computes a solution in decoupled state spaces and then refines it by searching its local neighborhood in the joint space for a better solution. We evaluate our approaches in simulation with a kinodynamically constrained unmanned aerial vehicle performing coverage over a 2D environment and show their benefits."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561513,Robust Adaptive Synchronization of Interconnected Heterogeneous Quadrotors Transporting a Cable-Suspended Load,"G. A. Cardona,M. Arevalo-Castiblanco,D. Tellez-Castro,J. Calderon,,","We tackle the problem of multiple quadrotors transporting a cable-suspended point-mass load. The quadrotors are treated as a virtual leader-follower algorithm, where a multi-layer graph encapsulates the communication and physical interaction. On the one hand, the communication stands for the approach of following the reference trajectory of a virtual leader. On the other hand, the load exerts a distributed tension force on each cable which is modeled as the well-known spring-damping system to each quadrotor establishing an interconnected dynamic. We assume cables are stretchable and have neglectable mass. Both objectives are accomplished through a Model Reference Adaptive Control approach with a robust modification that treats uncertainties and perturbations given by error in parameters, noise in the signal, and the wind drag forces. We prove stability based on Lyapunov approach and the results are shown through simulation."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561477,Adaptive Failure Search Using Critical States from Domain Experts,"Peter Du,Katherine Driggs-Campbell,","Uncovering potential failure cases is a crucial step in the validation of safety critical systems such as autonomous vehicles. Failure search may be done through logging substantial vehicle miles in either simulation or real world testing. Due to the sparsity of failure events, naive random search approaches require significant amounts of vehicle operation hours to find potential system weaknesses. As a result, adaptive searching techniques have been proposed to efficiently explore and uncover failure trajectories of an autonomous policy in simulation. Adaptive Stress Testing (AST) is one such method that poses the problem of failure search as a Markov decision process and uses reinforcement learning techniques to find high probability failures. However, this formulation requires a probability model for the actions of all agents in the environment. In systems where the environment actions are discrete and dependencies among agents exist, it may be infeasible to fully characterize the distribution or find a suitable proxy. This work proposes the use of a data driven approach to learn a suitable classifier that tries to model how humans identify critical states and use this to guide failure search in AST. We show that the incorporation of critical states into the AST framework generates failure scenarios with increased safety violations in an autonomous driving policy with a discrete action space."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561982,Policy Transfer via Kinematic Domain Randomization and Adaptation,"Ioannis Exarchos,Yifeng Jiang,Wenhao Yu,C. Karen Liu,","Transferring reinforcement learning policies trained in physics simulation to the real hardware remains a challenge, known as the ""sim-to-real"" gap. Domain randomization is a simple yet effective technique to address dynamics discrepancies across source and target domains, but its success generally depends on heuristics and trial-and-error. In this work we investigate the impact of randomized parameter selection on policy transferability across different types of domain discrepancies. Contrary to common practice in which kinematic parameters are carefully measured while dynamic parameters are randomized, we found that virtually randomizing kinematic parameters (e.g., link lengths) during training in simulation generally outperforms dynamic randomization. Based on this finding, we introduce a new domain adaptation algorithm that utilizes simulated kinematic parameters variation. Our algorithm, Multi-Policy Bayesian Optimization, trains an ensemble of universal policies conditioned on virtual kinematic parameters and efficiently adapts to the target environment using a limited number of target domain rollouts. We showcase our findings on a simulated quadruped robot in five different target environments covering different aspects of domain discrepancies."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9561892,Uniform Complete Observability of Mass and Rotational Inertial Parameters in Adaptive Identification of Rigid-Body Plant Dynamics,"Tyler M. Paine,Louis L. Whitcomb,","This paper addresses the long-standing open problem of observability of mass and inertia plant parameters in the adaptive identification (AID) of second-order nonlinear models of 6 degree-of-freedom rigid-body dynamical systems subject to externally applied forces and moments. Although stable methods for AID of plant parameters for this class of systems, as well numerous approaches to stable model-based direct adaptive trajectory-tracking control of such systems, have been reported, these studies have been unable to prove analytically that the adaptive parameter estimates converge to the true plant parameter values. This paper reports necessary and sufficient conditions for the uniform complete observability (UCO) of 6-DOF plant inertial parameters for a stable adaptive identifier for this class of systems. When the UCO condition is satisfied, the adaptive parameter estimates are shown to converge to the true plant parameter values. To the best of our knowledge this is the first reported proof for this class of systems of UCO of plant parameters and for convergence of adaptive parameter estimates to true parameter values.We also report a numerical simulation study of this AID approach which shows that (a) the UCO condition can be met for fully-actuated plants as well as underactuated plants with the proper choice of control input and (b) convergence of adaptive parameter estimates to the true parameter values. We conjecture that this approach can be extended to include other parameters that appear rigid body plant models including parameters for drag, buoyancy, added mass, bias, and actuators."
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9560878,A Tethered Quadrotor UAV−Buoy System for Marine Locomotion,"Ahmad Kourani,Naseem Daher,","Unmanned aerial vehicles (UAVs) are finding their way into offshore applications. In this work, we postulate an original system that entails a marine locomotive quadrotor UAV that manipulates the velocity of a floating buoy by means of a cable. By leveraging the advantages of UAVs relative to high speed, maneuverability, ease of deployment, and wide field of vision, the proposed UAV−buoy system paves the way in front of a variety of novel applications. The dynamic model that couples the buoy, UAV, cable, and water environment is presented using the Euler-Lagrange method. A stable control system design is proposed to manipulate the forward-surge speed of the buoy under two constraints: maintaining the cable in a taut state, and keeping the buoy in contact with the water surface. Polar coordinates are used in the controller design process to attain correlated effects on the tracking performance, whereby each control channel independently affects one control parameter. This results in improved performance over traditional Cartesian-based velocity controllers, as demonstrated via numerical simulations in wave-free and wavy seas."
