conference,url,title,authors,abstract,citations
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906583,Toward featureless visual navigation: Simultaneous localization and planar surface extraction using motion vectors in video streams,"Wen Li,Dezhen Song,","Unlike the traditional feature-based methods, we propose using motion vectors (MVs) from video streams as inputs for visual navigation. Although MVs are very noisy and with low spatial resolution, MVs do possess high temporal resolution which means it is possible to merge MVs from different frames to improve signal quality. Homography filtering and MV thresholding are proposed to further improve MV quality so that we can establish plane observations from MVs. We propose an extended Kalman filter (EKF) based approach to simultaneously track robot motion and planes. We formally model error propagation of MVs and derive variance of the merged MVs. We have implemented the proposed method and tested it in physical experiments. Results show that the system is capable of performing robot localization and plane mapping with a relative trajectory error of less than 5.1%.",9
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906584,SVO: Fast semi-direct monocular visual odometry,"Christian Forster,Matia Pizzoli,Davide Scaramuzza,","We propose a semi-direct monocular visual odometry algorithm that is precise, robust, and faster than current state-of-the-art methods. The semi-direct approach eliminates the need of costly feature extraction and robust matching techniques for motion estimation. Our algorithm operates directly on pixel intensities, which results in subpixel precision at high frame-rates. A probabilistic mapping method that explicitly models outlier measurements is used to estimate 3D points, which results in fewer outliers and more reliable points. Precise and high frame-rate motion estimation brings increased robustness in scenes of little, repetitive, and high-frequency texture. The algorithm is applied to micro-aerial-vehicle state-estimation in GPS-denied environments and runs at 55 frames per second on the onboard embedded computer and at more than 300 frames per second on a consumer laptop. We call our approach SVO (Semi-direct Visual Odometry) and release our implementation as open-source software.",1792
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906585,Monocular simultaneous multi-body motion segmentation and reconstruction from perspective views,"Reza Sabzevari,Davide Scaramuzza,","In this paper, we tackle the problem of mapping multiple 3D rigid structures and estimating their motions from perspective views through a car-mounted camera. The proposed method complements conventional localization and mapping algorithms (such as Visual Odometry and SLAM) to estimate motions of other moving objects in addition to the vehicle's motion. We present a theoretical framework for robust estimation of multiple motions and structures from perspective images. The method is based on the factorization of the projective trajectory matrix without explicit estimation of projective depth values. We exploit the epipolar geometry of calibrated cameras to generate several hypotheses for motion segments. Once the hypotheses are obtained, they are evaluated in an iterative scheme by alternating between estimation of 3D structures and estimation of multiple motions. The proposed framework does not require any knowledge about the number of motions and is robust to noisy image measurements. The method is evaluated on street-level sequences from a car-mounted camera. A benchmark dataset is also used to compare the results with previous works, although most of the related works use synthetic scenes simulating desktop environments.",20
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906586,Attitude-guided robust adaptive path following control for ducted fan UAV,"Yanhe Zhu,Ge Li,Jie Zhao,Hongzhe Jin,","This article presents an approach and a systematic design methodology to path following control based on motion decoupling for high-performance ducted fan unmanned aerial vehicles (UAVs). The decoupling is performed according to the principle of regarding the attitude motion as a virtual input of the lateral longitudinal flight dynamics. This allows the attitude and flight controllers to be designed individually without mutual interference. Considering that dynamics of the ducted fan UAV is uncertain, an estimation method of system function based on the smooth saturation function and the state variable integral is proposed. This method has the advantage of less computation while keeping the high estimation performance. The stability analysis and the simulation results showing the practical feasibility of the proposed control scheme to ducted fan UAVs are given.",1
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906587,Single-loop control and trajectory following of a flapping-wing microrobot,"Pakpong Chirarattananon,Kevin Y Ma,Robert J Wood,","Inspired by the agility of flying insects and the recent development on an insect-scale aerial vehicle, we propose a single-loop adaptive flight control suite designed with an emphasis on the ability to track dynamic trajectories as a step towards the goal of performing acrobatic maneuvers as observed in real insects. Instead of the conventional approach of having cascaded control loops, the proposed controller directly regulates the commanded torques to stabilize the attitude and lateral position in a single loop. The method is verified by performing trajectory following flights with the insect-like robot. The results show that the position errors during trajectory following flights are comparable to those observed from steady hovering flights.",11
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906588,"Stability and control of a quadrocopter despite the complete loss of one, two, or three propellers","Mark W. Mueller,Raffaello D'Andrea,","This paper presents periodic solutions for a quadrocopter maintaining a height around a position in space despite having lost a single, two opposing, or three propellers. In each case the control strategy consists of the quadrocopter spinning about a primary axis, fixed with respect to the vehicle, and tilting this axis for translational control. A linear, timeinvariant description of deviations from the attitude equilibrium is derived, allowing for a convenient cascaded control design. The results for the cases of losing one and two propellers are validated in experiment, while the case of losing three propellers is validated in a nonlinear simulation. These results have application in multicopter fault-tolerant control design, and also point to possible design directions for novel flying vehicles.",297
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906589,Hybrid predictive control for aerial robotic physical interaction towards inspection operations,"Georgios Darivianakis,Kostas Alexis,Michael Burri,Roland Siegwart,","The challenge of aerial robotic physical interaction towards inspection of infrastructure facilities through contact is the main motivation of this paper. A hybrid model predictive control framework is proposed, based on which a typical quadrotor vehicle becomes capable of stable physical interaction, accurate trajectory tracking on environmental surfaces as well as force control with only minor structural adaptations. Convex optimization techniques enabled the explicit computation of such a controller which accounts for the dynamics in free-flight and during physical interaction, ensures the stability of the hybrid system as well as response optimality, while respecting system constraints and imposed logical rules. This control framework is further extended to include obstacle avoidance capabilities. Extensive experimental studies that included complex “aerial-writing” tasks, interaction with non-planar and textured surfaces and obstacle avoidance maneuvers, indicate the efficiency of the approach and the potential capabilities of such aerial robotic physically interacting operations.",95
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906591,Multi-robot cooperative control for monitoring and tracking dynamic plumes,"Shuai Li,Yi Guo,Brian Bingham,","We study robotic tracking of dynamic plume front modeled by the advection-diffusion equation in this paper. Different from existing work purely relying on gradient measurement, the transport model of pollution source is explicitly considered in tracking control design. We first study the problem using a single robot and solve the problem in an estimation and control framework. We then extend it to the multi-robot case in a nearest-neighbor communication structure, and have the robots take formation along the plume front. The distributed control is scalable to a large number of robots. Simulation results show satisfactory performances of the proposed method.",66
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906592,Statistical analysis of stochastic multi-robot boundary coverage,"Ganesh P. Kumar,Spring Berman,","We present a novel analytical approach to computing the population and geometric parameters of a multi-robot system that will provably produce specified boundary coverage statistics. We consider scenarios in which robots with no global position information, communication, or prior environmental data have arrived at uniformly random locations along a simple closed or open boundary. This type of scenario can arise in a variety of multi-robot tasks, including surveillance, collective transport, disaster response, and therapeutic and imaging applications in nanomedicine. We derive the probability that a given point robot configuration is saturated, meaning that all pairs of adjacent robots are no farther apart than a specified distance. This derivation relies on a geometric interpretation of the saturation probability and an application of the Inclusion-Exclusion Principle, and it is easily extended to finite-sized robots. In the process, we obtain formulas for (a) an integral that is in general computationally expensive to compute directly, and (b) the volume of the intersection of a regular simplex with a hypercube. In addition, we use results from order statistics to compute the probability distributions of the robot positions along the boundary and the distances between adjacent robots. We validate our derivations of these probability distributions and the saturation probability using Monte Carlo simulations of scenarios with both point robots and finite-sized robots.",8
icra,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6906593,Revisiting coverage control in nonconvex environments using visibility sets,"Lukas Klodt,Dominik Haumann,Volker Willert,","In the context of robotics coverage describes the deployment of mobile sensors or agents in a target area. This paper presents a new solution to coverage in nonconvex environments. We apply a modification to the coverage approach in (Cortes, et.al., 2004), making use of visibility sets and a contraction of the environment, leading to a change in the bounds of integration. The resulting feedback control is fully distributed, has guaranteed, inherent collision avoidance without separate path planning and reduced communication and computation requirements compared to similar approaches. We also formulate an extension to agents with limited sensing range. Our method works in unknown environments, if all regions are of equal interest. We provide simulation results demonstrating the advantageous properties of the approach.",2
